Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","6.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5072","Variation de stock","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5911","Exportations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5527","Semences","2517","Millet","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5123","Pertes","2517","Millet","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5131","Traitement","2517","Millet","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2517","Millet","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet","2013","2013","kg","7.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2517","Millet","2013","2013","Kcal/personne/jour","57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2517","Millet","2013","2013","g/personne/jour","1.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2517","Millet","2013","2013","g/personne/jour","0.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","285","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5072","Variation de stock","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5911","Exportations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","285","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5521","Aliments pour animaux","2518","Sorgho","2013","2013","Milliers de tonnes","70","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5527","Semences","2518","Sorgho","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5123","Pertes","2518","Sorgho","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2518","Sorgho","2013","2013","Milliers de tonnes","166","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho","2013","2013","kg","24.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2518","Sorgho","2013","2013","Kcal/personne/jour","194","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2518","Sorgho","2013","2013","g/personne/jour","5.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2518","Sorgho","2013","2013","g/personne/jour","1.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5072","Variation de stock","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5911","Exportations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5527","Semences","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","158","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5072","Variation de stock","2511","Blé","2013","2013","Milliers de tonnes","-12","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5911","Exportations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","129","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5123","Pertes","2511","Blé","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5154","Autres Utilisations","2511","Blé","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","121","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","90.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé","2013","2013","Kcal/personne/jour","741","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","19.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","2.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5072","Variation de stock","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5911","Exportations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5527","Semences","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5154","Autres Utilisations","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","16.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","Kcal/personne/jour","179","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","3.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","0.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5611","Importations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5072","Variation de stock","2513","Orge","2013","2013","Milliers de tonnes","-14","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5911","Exportations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5521","Aliments pour animaux","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5131","Traitement","2513","Orge","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5154","Autres Utilisations","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","100","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5072","Variation de stock","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5911","Exportations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","104","S","Données standardisées"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","5521","Aliments pour animaux","2514","Maïs","2013","2013","Milliers de tonnes","86","S","Données standardisées"
